ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
7873	1565562_at	0.102654714156809	4.51578795338859	1.66794031785376	0.109225159652539	0.307369684698264	-5.02125794555103
37904	228649_at	0.139107431740256	5.54111435452641	1.66778073253164	0.109257169018109	0.307417044416792	-5.02149698056377
33044	223767_at	0.125496107164671	2.43430307734471	1.66770452001477	0.109272458395094	0.307417044416792	-5.02161112931853
53427	244176_at	0.165825071868848	3.26660245034532	1.66767072374240	0.109279239013605	0.307417044416792	-5.021661747043
16595	207148_x_at	0.0941586434956139	2.09016529845847	1.66764689984974	0.109284019065652	0.307417044416792	-5.02169742834945
50725	241475_at	-0.110802281775209	2.77539290050075	-1.66734840071001	0.109343925222971	0.307529789689606	-5.02214446044288
11974	202525_at	-1.05189615945995	7.75048074874321	-1.66712733836555	0.109388308358951	0.307622968805968	-5.02247548342597
44335	235085_at	-0.371198152463342	7.37946939246874	-1.66708265760622	0.109397280852880	0.307632378266277	-5.02254238513252
12243	202794_at	-0.294317816936578	6.6810427892887	-1.66701271235721	0.109411328041558	0.307638083845318	-5.02264711326096
31425	222144_at	0.109477072174835	3.51352582910558	1.66698850583665	0.109416189820870	0.307638083845318	-5.02268335658487
33540	224271_x_at	0.14723110370626	4.11454837474651	1.66691627350195	0.109430698469781	0.307650519656649	-5.02279150436354
35609	226352_at	0.545938168243145	5.37856889656245	1.66670628091701	0.109472886983804	0.307718374162742	-5.02310588914848
3837	1557717_at	0.0892806103116606	1.96134772482835	1.66649321244127	0.109515707489011	0.30781894862994	-5.02342484765823
37445	228190_at	-0.238480925456165	3.55321536517824	-1.66607688914279	0.109599417039579	0.308010697848316	-5.02404798297997
33522	224251_at	0.116641041879436	2.17285882746962	1.66566928096164	0.109681426561006	0.308171244450626	-5.02465795736802
22088	212782_x_at	-0.205876934002049	8.46475102346399	-1.66549444732868	0.109716618419960	0.308245008586984	-5.0249195557398
12902	203454_s_at	0.182293514234883	7.0928056203017	1.66535316200819	0.109745064377030	0.308289259882677	-5.02513094126962
28061	218776_s_at	-0.291323095678937	5.34686705766429	-1.66524126395251	0.109767598007458	0.308309021938649	-5.02529834890003
45320	236070_at	0.170456817979629	4.17794081242466	1.66513824208053	0.109788347635400	0.308335622917892	-5.02545246942977
13278	203830_at	-0.169743435001119	2.63658099643404	-1.66471442793650	0.109873742827627	0.308480378407134	-5.02608641710722
15413	205965_at	0.385127715821879	5.4238879432066	1.66461997699926	0.109892781577597	0.308502147913079	-5.02622768127183
11662	202213_s_at	-0.328250863210798	5.57875826887646	-1.66442838147059	0.109931410594955	0.308552190756329	-5.02651421929973
1281	1554030_at	0.114865274507304	2.58172325925398	1.66428970672548	0.109959377000610	0.308552190756329	-5.02672159648514
26821	217535_at	0.135570071746031	2.22328951362470	1.66427968640058	0.109961398022626	0.308552190756329	-5.02673658057639
30002	220717_at	-0.0881735091573128	2.02140463680674	-1.66384099362991	0.110049909684292	0.308702643816782	-5.02739252014776
14	1552256_a_at	-0.462986195592165	6.1024358476631	-1.66376962762516	0.110064314335854	0.308714224917294	-5.02749921495673
15841	206394_at	0.239040099922948	2.76181245625214	1.66371605560189	0.110075128461057	0.308728545207168	-5.02757930478275
18577	209162_s_at	-0.281414726025623	5.1756754897603	-1.66289331597908	0.110241320467941	0.309096229604949	-5.0288090447447
21764	212458_at	-0.463480315272913	6.70902252946014	-1.66287147482155	0.110245735226815	0.309096229604949	-5.02884168407724
7173	1563362_at	0.117297161485857	3.17986098282998	1.66270625943782	0.110279135085815	0.309126465563546	-5.02908857050393
49254	240004_at	-0.126651829646534	2.35012218208506	-1.66251395644950	0.110318021708639	0.309219616370340	-5.02937591088291
16584	207137_at	0.175958522668101	3.27538011414761	1.66247352369924	0.110326199304005	0.309226208248176	-5.02943632249222
36556	227300_at	0.3287961210456	4.33652237566453	1.66242197489117	0.110336625883132	0.309226208248176	-5.02951334124101
54289	37793_r_at	-0.116462499751309	2.21581250009038	-1.66232013687195	0.110357226710144	0.309243702747407	-5.02966549135467
35045	225787_at	-0.255927910579484	6.78195474672248	-1.66228011953776	0.110365322709937	0.309243702747407	-5.02972527689544
38834	229579_s_at	-0.469624449501681	5.13120648534856	-1.66223656980034	0.110374133927584	0.309243702747407	-5.02979033855045
24460	215165_x_at	-0.329833714196251	5.44169744283516	-1.66214235501633	0.110393198000579	0.309243702747407	-5.02993108735165
1307	1554069_at	0.09621312435178	3.27389370213776	1.66209026516571	0.110403739414322	0.309243702747407	-5.03000890246921
36126	226870_at	-0.332147669718712	6.03918394358709	-1.66135851991074	0.110551912311094	0.309589520877335	-5.03110183050883
5819	1561185_at	0.122592776083573	2.74090622201274	1.66085389348668	0.110654193018640	0.309860076993299	-5.0318553190333
14333	204885_s_at	0.297240793051920	3.58250553214811	1.66081771338365	0.110661529282907	0.309864750258268	-5.03190933495059
51755	242505_at	0.134279888862058	3.59051377538854	1.66044430553529	0.110737269407412	0.310029197851925	-5.03246676960152
14243	204795_at	0.213446477976740	3.08401028820694	1.65958087201340	0.110912571188517	0.310424613756446	-5.03375535809911
12431	202981_x_at	-0.232598875647024	7.20179762599587	-1.65949695616982	0.110929620978011	0.310443281593267	-5.03388056647697
36267	227011_at	0.133130702117943	3.52093873325553	1.65943662150264	0.110941880974344	0.31044818601031	-5.03397058704233
17217	207775_at	0.09673397211731	2.0296642350322	1.65921193308774	0.110987547677003	0.310467489101423	-5.03430580449775
22210	212905_at	-0.312169023791779	4.75802814815299	-1.65919813367981	0.110990352848220	0.310467489101423	-5.03432639098458
9826	1570397_x_at	0.0926193540504898	2.06532478579841	1.65887607122217	0.111055839322602	0.310587110739809	-5.03480681848595
29136	219851_at	0.133607078023088	2.40925895025527	1.65847983353067	0.111136452871836	0.310741955517126	-5.03539779571804
17925	208506_at	-0.110667212952781	2.2008226555158	-1.65818291974075	0.111196891542815	0.31082800094835	-5.03584056253691
29787	220502_s_at	-0.109862726989024	2.03193034926704	-1.65713486134119	0.111410451908056	0.311187946536433	-5.03740296807966
31211	221930_at	0.109427756415220	2.74672414234463	1.65712442129329	0.111412580988924	0.311187946536433	-5.03741852785677
36464	227208_at	0.368104208060925	6.36676759361542	1.65708351195602	0.111420924124609	0.311187946536433	-5.03747949812592
26604	217318_x_at	0.195162650666084	3.81355284926844	1.65706739367674	0.111424211464706	0.311187946536433	-5.03750352009239
24382	215087_at	0.177592455608909	2.76804351182718	1.65706670607966	0.111424351702675	0.311187946536433	-5.03750454485247
30801	221517_s_at	-0.294441218442093	5.67853548758064	-1.65668397308989	0.111502434593858	0.311358304975443	-5.03807489971473
37444	228189_at	-0.213254938048260	5.6197429402657	-1.65621331264587	0.111598519113158	0.311547052974823	-5.03877614554723
34747	225489_at	-0.156547760715961	6.41044934472855	-1.65611220080666	0.111619170020260	0.311557180483291	-5.03892677383003
54429	47105_at	0.144330918023135	4.5452860266898	1.65605107147995	0.111631656529492	0.311557180483291	-5.03901783592651
34250	224991_at	-0.163316797060682	6.80896042425489	-1.65597310856223	0.111647583239452	0.311557180483291	-5.03913397062162
27995	218710_at	0.200966920165601	5.53800458304563	1.65595900985700	0.111650463607813	0.311557180483291	-5.03915497180547
13534	204086_at	0.174707020847719	2.75077266006724	1.65591659012996	0.111659130344217	0.311557180483291	-5.03921815865073
3242	1556803_at	0.0968068178875123	2.17794466263178	1.65574587044105	0.111694015660644	0.31162271297881	-5.03947244365837
14239	204791_at	-0.395130071697491	5.3054600404251	-1.6556430501044	0.111715030671763	0.311665440452018	-5.03962558356113
38775	229520_s_at	0.321869030389435	3.57920300585399	1.65551534080657	0.111741137268938	0.311706463274449	-5.03981578264978
27347	218061_at	0.213594009417378	7.84727230732972	1.6550744979968	0.111831294750046	0.311862493137751	-5.04047224810543
48631	239381_at	0.148455811747806	4.32065921051789	1.65504235980719	0.111837869778888	0.311864922229851	-5.04052010025279
31380	222099_s_at	0.173820924505652	5.84982657712477	1.65462897993797	0.111922470609886	0.312069003039191	-5.04113553786545
30409	221125_s_at	0.170560028504121	3.14296211161062	1.65450777587627	0.111947286010879	0.312073535463593	-5.04131596319373
43606	234355_s_at	0.101181625789102	3.39162863312164	1.65444379959944	0.111960386425002	0.312073535463593	-5.04141119465573
35327	226070_at	0.219876828988998	5.13981709826691	1.65438237657154	0.111972965225404	0.312073535463593	-5.04150262280982
19947	210558_at	-0.119008836885998	2.05144112729989	-1.65435885631491	0.111977782245634	0.312073535463593	-5.04153763200625
7722	1564706_s_at	0.129147769992274	2.4023384689792	1.65424202407566	0.112001712430643	0.312098956584547	-5.04171152757073
5814	1561175_at	0.124204168781648	2.48035646384119	1.65395689834957	0.112060131440012	0.312189241495632	-5.04213587473013
36877	227622_at	0.134632977720007	6.2398461552317	1.65392519777356	0.112066628111131	0.312189241495632	-5.04218305058721
50785	241535_at	0.127608657480179	2.26937873384598	1.65388974019553	0.112073895112674	0.312189241495632	-5.04223581667261
21743	212437_at	0.270406297109774	4.58352376987586	1.65386219911634	0.112079539908066	0.312189241495632	-5.04227680123945
7845	1565337_at	0.110617763930403	2.12210557189743	1.65386096974217	0.112079791885099	0.312189241495632	-5.04227863068948
8625	1567254_at	0.114805275329271	2.50023335311169	1.65380674276414	0.112090906919640	0.312204296272608	-5.04235932561467
50519	241269_at	0.086173854282857	2.1114847861748	1.65320420355578	0.112214473299611	0.312400323363547	-5.04325582347571
30174	220889_s_at	-0.110705199120485	2.16510505493656	-1.65320378922414	0.112214558308564	0.312400323363547	-5.04325643985869
39856	230601_s_at	0.0975382452627445	2.38320139345141	1.65318498670159	0.112218416103215	0.312400323363547	-5.04328441141912
28962	219677_at	-0.212465184175762	4.78010992839177	-1.65317694478269	0.112220066132494	0.312400323363547	-5.0432963748992
29990	220705_s_at	0.240067285579117	4.71236026309201	1.65308322050303	0.112239297850837	0.312400323363547	-5.04343579955665
18109	208693_s_at	0.186869965533018	7.58066473253251	1.65262799266880	0.112332747628756	0.312571721483675	-5.04411291130911
19239	209832_s_at	-0.180089885317489	3.12337014532264	-1.65248927382197	0.112361237036571	0.312605831294741	-5.04431921475538
31527	222247_at	-0.0857726064449182	2.23198025346540	-1.65178754748094	0.112505447432163	0.312926194578255	-5.04536262022648
2927	1556320_at	0.142258410974172	4.15437104944179	1.65176372746927	0.112510345368438	0.312926194578255	-5.04539803245911
22369	213065_at	-0.233762193506712	6.05235516481718	-1.65163863305608	0.112536070571907	0.312949985174662	-5.04558399867882
36989	227734_s_at	0.159357083870196	2.83420888612916	1.65157550775572	0.112549053935865	0.312970172105759	-5.04567783703808
18930	209516_at	0.167373648246468	5.10488772219425	1.65149199205270	0.112566233055158	0.313002023714122	-5.04580198229429
34129	224870_at	-0.253027754179866	7.4458553922761	-1.65123455326903	0.112619201912858	0.313072017414723	-5.04618463181565
49028	239778_x_at	0.121641883791290	2.14484603410546	1.65113297647479	0.112640107435623	0.313095977328047	-5.04633559987264
45400	236150_at	0.133127739687973	3.27780445607068	1.65064712542403	0.112740145629279	0.313294407231555	-5.04705759414126
26582	217296_at	0.0908463251352818	2.61230440625081	1.65060341569949	0.112749149257825	0.313303503540941	-5.04712254047026
7700	1564653_s_at	-0.124922274614878	2.68864782176612	-1.65053899326300	0.112762420535829	0.313306928867436	-5.04721826045996
23111	213810_s_at	0.126667582657597	2.55901590982163	1.65052589400897	0.112765119195044	0.313306928867436	-5.04723772320733
25312	216019_x_at	0.155439893474139	3.74249112290252	1.65051398355569	0.112767572989159	0.313306928867436	-5.04725541954175
7304	1563654_at	0.18280759760891	3.06490004438492	1.65041329148863	0.112788319385903	0.313332725086338	-5.04740502201878
1072	1553722_s_at	-0.154249982664374	2.56249198134059	-1.65029246498587	0.112813218481757	0.313385972995125	-5.04758452973014
27569	218283_at	0.206202985439750	6.68545632852564	1.65010714877994	0.112851416159921	0.313425110677163	-5.04785982771655
1277	1554023_s_at	0.127981770406460	3.84094566531102	1.64985911567841	0.112902558176944	0.313474881592749	-5.04822825773542
427	1552853_at	0.134421104154570	2.91215550801869	1.64978309723977	0.112918236344583	0.313502491857009	-5.04834116742141
12521	203071_at	0.335433758586412	6.0440242661809	1.64970160364635	0.112935045751598	0.313513939472878	-5.04846220483275
38455	229200_at	0.163306210743876	4.5192588443785	1.64958466469784	0.112959170029875	0.313528557735333	-5.04863587893553
3499	1557206_at	0.0762690517402214	1.90437186604734	1.64950141888895	0.112976346120545	0.313540523633892	-5.04875950720705
14623	205175_s_at	0.154376232281334	2.93888290142290	1.64944561778114	0.112987860781774	0.313540523633892	-5.04884237466721
238	1552594_at	0.18515338292324	3.40605367346736	1.6494387357388	0.112989280972265	0.313540523633892	-5.04885259469649
27201	217915_s_at	0.336069177456687	7.6382982792989	1.64932607966253	0.113012531015661	0.313589125724789	-5.04901988747774
23267	213967_at	0.148239590489004	2.61869536854126	1.64928551799807	0.113020903147086	0.31359472229166	-5.04908011883994
15872	206425_s_at	0.106217110684968	2.14772101255678	1.64897881994668	0.113084224057182	0.313708455544495	-5.04953550772844
41308	232053_x_at	-0.391589883034607	5.18458045970223	-1.64835983452801	0.113212110750101	0.313885560802792	-5.05045438426183
34084	224825_at	0.166656305915811	6.60344581084733	1.64833638789965	0.11321695737708	0.313885560802792	-5.05048918523734
51139	241889_at	0.141083588188378	3.71672543174837	1.64809450500198	0.113266966915393	0.313937897332251	-5.05084818075802
1223	1553949_at	0.142950889547675	2.46972502320553	1.64807845344256	0.113270286249169	0.313937897332251	-5.05087200256497
39693	230438_at	0.145825067452334	3.09161254508301	1.64792216045687	0.113302610662515	0.313979738366598	-5.05110394452247
39760	230505_at	-0.178919444175384	2.60090976605647	-1.64741367595745	0.113407828782983	0.314129433148976	-5.05185842758452
40696	231441_at	-0.137660740220004	2.92551931851676	-1.64691376657044	0.113511352597207	0.314271986430378	-5.0526000106404
37622	228367_at	0.360203005716436	3.06863130080626	1.64688589623756	0.113517126467547	0.314271986430378	-5.05264134931941
14467	205019_s_at	-0.600647070425707	7.62413268164433	-1.64688513961740	0.113517283219269	0.314271986430378	-5.05264247156889
2786	1556102_x_at	-0.169346490997764	3.56060796081345	-1.64685283527058	0.113523975996871	0.314272958221169	-5.05269038630296
50015	240765_at	0.251204585442407	3.6339774260464	1.64678690240871	0.113537636921513	0.314272958221169	-5.05278817754885
11793	202344_at	0.217410551452612	5.449277722239	1.64677702081102	0.113539684453065	0.314272958221169	-5.05280283361622
15017	205569_at	1.00729827106726	5.23729919490806	1.64675739419186	0.113543751308765	0.314272958221169	-5.0528319429828
42955	233703_x_at	0.0726286595471484	1.79428803303352	1.64643056608593	0.113611491765365	0.314405441730592	-5.0533166408986
29387	220102_at	0.109910620655479	2.2632977440209	1.64629860044508	0.113638853426725	0.314465245020051	-5.05351232953238
7711	1564679_at	0.107439091185603	2.79520491529043	1.64602552042824	0.113695491238330	0.314589519415343	-5.05391723451973
47224	237974_at	0.156258917472629	2.26274416180645	1.64599884974585	0.113701024109128	0.314589519415343	-5.05395677724506
16471	207024_at	0.120746323980236	3.56955231717004	1.64560102269728	0.113783580770198	0.314645370258329	-5.05454654801532
2803	1556129_at	0.14973579756228	4.57934750115536	1.64557925906888	0.113788098589611	0.314645370258329	-5.05457880896897
34510	225252_at	-0.26172544653447	6.40433234050055	-1.64551955754972	0.113800492549329	0.314645370258329	-5.05466730482292
13723	204275_at	-0.383301335663095	5.13893342005317	-1.64534927945627	0.113835848300774	0.314694134098041	-5.05491969516197
707	1553241_at	0.12939145917686	2.80341426685087	1.64531341138025	0.113843296958646	0.314696509490570	-5.05497285710905
15857	206410_at	0.196561547485119	4.35384648455497	1.64520658899270	0.113865482996247	0.314726013994226	-5.05513117880609
17646	208220_x_at	-0.0994356005260038	3.10417732102375	-1.64505854438273	0.113896236523622	0.314747370832906	-5.05535058283681
21636	212330_at	-0.350439892538542	6.73646333107184	-1.64410767628339	0.114093928261637	0.315102567444816	-5.05675941569237
37227	227972_at	-0.287592793977443	4.45669495736275	-1.64365170840576	0.114188829249418	0.315316880768279	-5.05743476576109
6528	1562319_at	0.133143942903777	2.91732660237009	1.64348868795966	0.114222774931217	0.315378760699136	-5.05767618572023
23842	214542_x_at	-0.232009681833927	4.38061243266576	-1.64338895263692	0.114243546958436	0.315408404264846	-5.05782387639904
37394	228139_at	-0.495328262742593	5.42352936644571	-1.64338174269464	0.114245048707106	0.315408404264846	-5.05783455280021
9999	200057_s_at	0.198299974144364	9.52762246165372	1.64332156393227	0.114257583903450	0.315427084065698	-5.0579236634112
45943	236693_at	0.125062097477107	2.43213735896298	1.64322550243181	0.114277595845502	0.315445119451278	-5.05806590266801
22363	213059_at	-0.520580199412166	7.17891168555921	-1.64320712205401	0.114281425260008	0.315445119451278	-5.05809311794615
34056	224797_at	0.391580134719925	5.15161117699321	1.64290062493278	0.114345297540888	0.315541772727403	-5.05854690420527
28476	219191_s_at	0.328876135115234	6.02182981675383	1.6427649613624	0.114373578644157	0.315603886765382	-5.05874774073844
26918	217632_at	0.106826705449113	2.03722425142051	1.64258234714109	0.114411656594629	0.315661165883399	-5.05901806270252
25502	216209_at	0.137876521713074	2.39911701748934	1.64236032994863	0.114457965034511	0.315725202475249	-5.05934668098514
424	1552849_at	0.0663022818711745	1.95296995877008	1.64226401970170	0.114478058363747	0.315748768654487	-5.05948922364578
52843	243592_at	-0.11396388365951	2.42725195158692	-1.64217485934512	0.114496662644141	0.315784152041384	-5.05962117841064
16520	207073_at	0.142557445537126	2.85157738821564	1.64200346823631	0.114532432402537	0.315850940260703	-5.05987481666543
53814	244563_at	-0.211998690465101	2.75335300443322	-1.64194622257786	0.114544381807899	0.315867961635491	-5.05995952877405
533	1553004_at	0.0978651221268043	2.50588716640322	1.64182753585435	0.114569159700977	0.315915686976883	-5.06013515402974
50566	241316_at	0.135206874860582	2.39160820814027	1.64167146740566	0.114601748525364	0.315930550124755	-5.0603660794057
25968	216677_at	0.111565978281012	2.34516908237217	1.64112268429401	0.114716402373901	0.316103180112541	-5.06117794607111
31252	221971_x_at	0.298787333589278	6.53419072492862	1.64100072785047	0.114741895058708	0.316124986903332	-5.06135833905491
32179	222899_at	0.146890985234172	3.82933653792784	1.64099830055914	0.114742402486286	0.316124986903332	-5.06136192929906
22136	212830_at	0.276412743009006	5.56522261058186	1.64096500524226	0.114749363094453	0.316124986903332	-5.06141117649986
19537	210132_at	-0.187652684331503	5.41194507962246	-1.64054670102324	0.114836842607504	0.316291590829946	-5.06202982521395
53743	244492_at	0.124692845561179	2.85120397498617	1.64034776666717	0.114878465186961	0.316326740188080	-5.06232399499276
4457	1558850_s_at	0.179473875562259	4.27254378911678	1.64013833847094	0.114922297059177	0.316414490655302	-5.06263365229117
46215	236965_at	0.154135622436733	3.12923317702663	1.64001076313268	0.114949004578397	0.316430116477674	-5.06282226812735
53506	244255_at	0.148606064272049	2.66938035633659	1.64000218917561	0.114950799697843	0.316430116477674	-5.06283494402405
48193	238943_at	0.241550010843421	5.73125898905124	1.63987280246901	0.114977892101171	0.316457193754243	-5.06302622545839
52296	243045_at	0.166230273264792	4.68947715537879	1.63984783000246	0.114983121726621	0.316457193754243	-5.0630631426524
23644	214344_at	0.119310398346368	2.66262719558855	1.63972265835473	0.115009337639482	0.316511578770759	-5.06324817929035
39732	230477_at	-0.142563051620881	3.16247086774447	-1.63966938168577	0.115020497412140	0.316512377769103	-5.06332693289095
11749	202300_at	-0.193321347634748	7.99083828902111	-1.63958517854270	0.115038137154878	0.316538717138206	-5.06345139795822
45296	236046_at	0.157020711201328	2.64619117770514	1.63947986867317	0.115060201749752	0.316571886607673	-5.06360705497457
40612	231357_at	-0.0966636348333108	2.08534562184373	-1.63927059614592	0.115104059219478	0.316637030733194	-5.06391635459901
52628	243377_at	0.112522158526433	5.21842300367695	1.63875552646047	0.11521206272839	0.316862149380016	-5.06467748386295
51621	242371_x_at	0.141918227101879	4.39257496959590	1.63862139631632	0.115240202060736	0.31690765756316	-5.06487566020679
30084	220799_at	-0.0871966830539217	1.93671070632750	-1.63818939213086	0.115330871991012	0.317061314667566	-5.06551385744686
225	1552576_at	0.12099941229381	3.15136827033263	1.63774479112458	0.115424248299855	0.317214751098934	-5.06617052698431
17717	208292_at	0.156981449435297	2.62103074002735	1.63765932903046	0.115442204551243	0.317214751098934	-5.06629673739954
35131	225873_at	0.136994111897977	2.70313557863754	1.63745781800281	0.115484552870883	0.317276834028534	-5.06659430855291
30279	220994_s_at	-0.284802220611146	4.00956143954863	-1.63707158079587	0.115565758562355	0.31745166043995	-5.06716458491458
40002	230747_s_at	0.174636421483079	3.05530950049826	1.63700722112307	0.115579294727898	0.317472893205115	-5.06725960130042
12716	203268_s_at	0.132070923171896	5.43409618920967	1.63693587180326	0.115594302515724	0.317498165882005	-5.06736493333793
47272	238022_at	0.129878730516521	2.30844850365593	1.63686918444471	0.115608331174264	0.31752074682036	-5.06746337974944
6987	1563034_at	0.117317198676309	2.66470286021387	1.63681804911535	0.115619089204623	0.317534343091358	-5.06753886554704
40112	230857_s_at	-0.127619207949281	2.39218348783765	-1.63657030545881	0.115671222284108	0.317656220742227	-5.06790455785413
10278	200829_x_at	-0.181468845773011	7.92580688361653	-1.63652122598834	0.115681552493871	0.317656674850334	-5.0679769985225
29909	220624_s_at	-0.120025085912537	2.56965282521413	-1.63649595559337	0.115686871689435	0.317656674850334	-5.06801429664057
38286	229031_at	0.189662480331265	4.75400041734002	1.63639881142968	0.115707321591681	0.317696871793561	-5.06815767345933
48171	238921_at	-0.104037174954728	2.42553224294629	-1.63624264457665	0.11574020277054	0.317735831876058	-5.06838814901926
29075	219790_s_at	0.144581370507705	2.32187128237861	1.63622365133355	0.115744202362871	0.317735831876058	-5.06841617862727
18660	209245_s_at	0.140679640428333	2.8803849593548	1.6357832761488	0.115836968986637	0.31789320279799	-5.06906599881522
12853	203405_at	-0.418626230792176	5.99434614793938	-1.63565233187282	0.115864564903469	0.317952975612184	-5.06925919464437
2893	1556265_at	-0.145240126237097	2.76456447788033	-1.63538837377618	0.115920209653968	0.318018492054876	-5.06964860305935
50700	241450_at	0.218515825540949	2.74700857188234	1.63531836542498	0.115934971808647	0.318018492054876	-5.06975187577882
46290	237040_at	0.326733173858763	4.8584298046218	1.63521106328876	0.115957600895856	0.318064607885462	-5.06991015567997
14177	204729_s_at	0.159084887883804	4.28582219939157	1.63502227704919	0.115997423268390	0.318141917090504	-5.0701886119956
27566	218280_x_at	-0.354791494610881	6.24650611466717	-1.63496492686905	0.116009522927835	0.318159142560161	-5.07027319751648
5008	1559810_at	0.144844945425587	2.60933479074462	1.63423852549944	0.116162869729774	0.318467878577717	-5.07134436330329
39231	229976_at	0.749575262371944	3.48045047889517	1.63418203129048	0.11617480305141	0.318468656647573	-5.07142765521508
17667	208242_at	0.129053961394012	4.17322200528856	1.6336946117494	0.116277803832587	0.318703074220309	-5.07214618610601
7367	1563821_at	0.0935261052297731	2.25545021862902	1.63366592072265	0.116283869164833	0.318703721820004	-5.07218847585214
49576	240326_at	0.259544310662127	3.32796534494695	1.63328231843873	0.116364988844149	0.318846134361725	-5.07275383888397
29551	220266_s_at	-0.814356760843515	7.59444532395403	-1.63303978484157	0.116416301473156	0.318954764634436	-5.07311123775115
46870	237620_at	0.186819784526097	4.25436083491766	1.63295905065557	0.1164333865467	0.318985589489443	-5.07323019891081
30258	220973_s_at	0.181617165966405	6.01282951103426	1.63248263055545	0.116534250016163	0.319210596042093	-5.07393210654484
6474	1562247_at	0.164702666735388	2.60978618960252	1.63174553141914	0.116690446542787	0.319466522259998	-5.07501775642118
41483	232228_at	-0.116350043872782	2.54736969010795	-1.63169932646519	0.116700243544430	0.319466522259998	-5.07508579747922
52675	243424_at	0.116588327155474	2.49842656859064	1.6313750501139	0.116769020427519	0.319533415441972	-5.07556328200062
23043	213742_at	0.476416285513491	5.16710049938816	1.63135341235557	0.116773610863211	0.319533415441972	-5.07559514013478
23698	214398_s_at	-0.252803816992886	4.08252485543064	-1.63128078770293	0.116789019240061	0.319547071998586	-5.07570206589379
53803	244552_at	0.143285426506509	2.61979235316451	1.63103685272332	0.116840786075549	0.319646424156948	-5.07606118577569
27549	218263_s_at	0.181829746751358	7.52120339836678	1.63101254066611	0.116845946530216	0.319646424156948	-5.07609697556901
39827	230572_at	0.169489995660016	3.07391791739912	1.63058868638626	0.116935944156785	0.319722532621893	-5.07672086474969
16836	207392_x_at	-1.36700943982987	4.22035533503397	-1.63055954199100	0.116942134565571	0.319722532621893	-5.07676375897405
18989	209578_s_at	0.227258773076882	6.01418668464854	1.6304834448756	0.116958299251650	0.319734750579197	-5.07687575458898
37174	227919_at	0.291069451329005	3.80378823565338	1.63017010426135	0.117024879366574	0.319871985171258	-5.07733686932722
7347	1563770_at	0.106253354731243	2.26183419797572	1.63015370871344	0.11702836404574	0.319871985171258	-5.07736099525046
18865	209451_at	-0.297526157627817	6.06242274369046	-1.62996942520126	0.117067537303483	0.319917077612903	-5.07763215398983
34146	224887_at	-0.202957420896717	6.42693556167829	-1.62974758229020	0.11711470916555	0.320018327933752	-5.07795854667402
29653	220368_s_at	-0.229780460903091	6.41885955524875	-1.62966590164086	0.117132081451656	0.320049802767082	-5.07807871290776
21890	212584_at	-0.233392785583443	6.71159065720551	-1.62950359017140	0.117166609151435	0.320061989738603	-5.07831748693157
25331	216038_x_at	0.137578652079633	5.14703138710115	1.62948898233592	0.117169717020965	0.320061989738603	-5.07833897539289
41451	232196_at	0.112467555720047	2.77391574377196	1.62946430251363	0.117174967898895	0.320061989738603	-5.07837527963607
46402	237152_at	0.140099690384222	2.54882680038791	1.62945776080588	0.117176359745424	0.320061989738603	-5.07838490247567
19101	209692_at	-0.274256139038562	3.16452583780340	-1.62935037794569	0.117199209041812	0.320073264453601	-5.07854285814362
4372	1558723_at	0.0951400371956117	2.83822945836635	1.62927295556158	0.117215685561368	0.320076096359626	-5.07865673816618
45994	236744_at	0.271828719922113	5.07292579686599	1.62924923940059	0.117220733066277	0.320076096359626	-5.07869162124921
9291	1569554_at	0.111522379737752	2.00767837742545	1.62922309008996	0.117226298629017	0.320076096359626	-5.07873008268771
41564	232309_at	-0.247103842525274	3.70595124991721	-1.62920797039297	0.11722951677369	0.320076096359626	-5.07875232111493
12899	203451_at	0.193147853327294	5.24895856007079	1.62906861188173	0.117259181956031	0.320125119760623	-5.07895728549415
5035	1559870_at	0.186297177846803	3.82605234696692	1.62871318080109	0.117334870895244	0.320283777643409	-5.07947998099016
1935	1554922_at	-0.0911610334507116	1.90175412319737	-1.62863067760165	0.117352445780204	0.320297581724175	-5.07960129711301
5223	1560198_at	0.170969875407653	4.69558461793977	1.62860694088095	0.117357502600465	0.320297581724175	-5.07963619968097
11328	201879_at	-0.300638676978378	6.04932186769381	-1.62854580207065	0.117370528322931	0.320317142660290	-5.07972609659869
12294	202844_s_at	-0.308899277503341	7.02280717324746	-1.62840150883315	0.117401275034840	0.320321109463041	-5.07993825116718
24756	215462_at	0.176568556628675	4.4655743362917	1.62810116772165	0.117465294841361	0.320434906613383	-5.08037979604703
7196	1563426_a_at	0.190836550602308	3.42669356009166	1.62804523251370	0.117477221052708	0.320448366646220	-5.08046202186226
40336	231081_at	-0.119158219720330	2.76631917748226	-1.62799126297170	0.117488729116874	0.320463769741338	-5.08054135601822
16108	206661_at	0.099606817261626	2.33276449324792	1.62744040236907	0.117606244576130	0.320656331830645	-5.08135099259376
23927	214628_at	0.161717546989545	3.64717384264913	1.62711476900163	0.117675758464881	0.320797870665505	-5.08182949693741
11817	202368_s_at	-0.273307616476856	5.06420536581473	-1.62664600879290	0.117775886493555	0.320964376188345	-5.08251818860905
41001	231746_at	0.124996390740264	3.26657855820276	1.62658150587773	0.117789670017725	0.320964376188345	-5.08261294265757
